   400.000    120.000     10.000      1.0      0.000    173.200   169.70        347.03    47.04         91.97      297.14    336.30    476.77    412.86    401.16    399.41    -39.46    -69.89    105.87    475.23    468.71    409.25    398.89    -72.84   -213.22    433.98    483.26    327.99    404.14    409.18    182.77    430.78   476.89   458.28  -213.37   441.15
   400.000    140.000     10.000      1.0      0.000    173.200   195.58        372.06    55.00        107.40      342.34    383.22    503.47    439.76    404.20    402.45    -48.63    -87.03    107.14    500.41    493.90    412.21    399.68    -88.94   -235.78    447.57    509.59    348.01    405.04    412.21    206.98    444.30   501.79   485.84  -236.20   454.60
   400.000    160.000     10.000      1.0      0.000    173.200   220.95        398.39    62.99        122.89      386.08    428.46    531.86    468.29    407.67    405.91    -57.45   -104.16    108.30    527.46    520.56    415.58    400.64   -105.41   -258.41    462.35    537.65    370.17    406.08    415.62    231.11    459.00   528.56   514.51  -258.99   469.24
   400.000    180.000     10.000      1.0      0.000    173.200   245.79        425.66    71.10        138.43      430.49    474.36    561.84    497.64    411.53    409.77    -66.12   -121.22    109.34    555.86    548.59    419.36    401.75   -122.04   -280.97    478.11    567.31    393.83    407.25    419.40    255.01    474.68   556.69   543.72  -281.65   484.87
   400.000    200.000     10.000      1.0      0.000    173.200   270.64        453.87    79.24        154.00      473.53    518.87    593.09    528.01    415.79    414.02    -74.67   -138.28    110.26    585.46    577.64    423.52    403.00   -138.80   -303.80    494.99    598.27    418.88    408.56    423.56    279.10    491.46   586.02   573.82  -304.55   501.60
   400.000    220.000     10.000      1.0      0.000    173.200   295.07        482.58    87.41        169.61      516.32    563.06    625.02    558.93    420.43    418.65    -83.14   -155.26    111.10    615.75    607.34    428.07    404.39   -155.57   -326.52    512.61    629.94    444.79    410.00    428.09    302.93    508.98   616.04   604.40  -327.29   519.09
   400.000    240.000     10.000      1.0      0.000    173.200   319.36        511.73    95.71        185.30      559.43    607.50    657.63    590.34    425.43    423.65    -91.66   -172.25    111.83    646.70    637.99    432.97    405.93   -172.40   -349.29    531.01    662.32    471.72    411.57    432.97    326.73    527.27   647.06   635.50  -350.08   537.36
   400.000    260.000     10.000      1.0      0.000    173.200   343.50        541.61   103.97        200.95      601.82    651.25    691.29    622.31    430.80    429.01   -100.10   -189.16    112.51    678.66    669.04    438.24    407.59   -189.18   -372.09    550.11    695.77    499.29    413.27    438.21    350.46    546.26   678.42   667.11  -372.88   556.34
   400.000    280.000     10.000      1.0      0.000    173.200   367.29        570.80   112.29        216.65      645.19    695.84    725.04    654.63    436.51    434.73   -108.53   -206.02    113.11    710.65    700.92    443.85    409.38   -205.94   -394.70    569.68    729.34    527.43    415.10    443.79    373.93    565.71   710.57   698.93  -395.48   575.79
   400.000    300.000     10.000      1.0      0.000    173.200   390.84        601.08   120.64        232.38      686.77    738.78    759.59    687.69    442.56    440.76   -116.96   -222.85    113.66    743.47    733.32    449.80    411.30   -222.68   -417.22    589.69    763.71    556.11    417.06    449.69    397.21    585.60   742.69   731.38  -417.98   595.69
