1120 1920 375 5.237E-12
1120 2000 375 5.073E-12
1120 2000 375 5.095E-12
1120 400 375 4.547E-09
1120 400 375 4.610E-09
1120 480 375 1.316E-09
1120 480 375 1.317E-09
1120 560 375 4.418E-10
1120 560 375 4.428E-10
1120 640 375 1.742E-10
1120 640 375 1.743E-10
1120 720 375 8.026E-11
1120 800 375 4.355E-11
1120 800 375 4.366E-11
1120 880 375 2.661E-11
1120 960 375 1.860E-11
1120 960 375 1.884E-11
1200 1040 375 9.456E-12
1200 1040 375 9.545E-12
1200 1120 375 7.413E-12
1200 1120 375 7.459E-12
1200 1200 375 7.136E-12
1200 1280 375 5.328E-12
1200 1360 375 4.801E-12
1200 1360 375 4.864E-12
1200 1440 375 4.370E-12
1200 1440 375 4.395E-12
1200 1520 375 4.072E-12
1200 1520 375 4.074E-12
1200 1600 375 3.847E-12
1200 1680 375 3.649E-12
1200 1680 375 3.663E-12
1200 1760 375 3.455E-12
1200 1760 375 3.517E-12
1200 1840 375 3.328E-12
1200 1840 375 3.331E-12
1200 1920 375 3.194E-12
1200 1920 375 3.225E-12
1200 2000 375 3.070E-12
1200 400 375 4.602E-09
1200 480 375 1.265E-09
1200 480 375 1.271E-09
1200 560 375 4.191E-10
1200 560 375 4.206E-10
1200 640 375 1.592E-10
1200 640 375 1.592E-10
1200 720 375 6.899E-11
1200 720 375 6.953E-11
1200 800 375 3.456E-11
1200 880 375 1.998E-11
1200 960 375 1.311E-11
1200 960 375 1.317E-11
1280 1040 375 6.641E-12
1280 1120 375 5.022E-12
1280 1200 375 4.060E-12
1280 1360 375 3.025E-12
1280 1440 375 2.756E-12
1280 1520 375 2.531E-12
1280 1600 375 2.359E-12
1280 1680 375 2.236E-12
1280 1760 375 2.132E-12
1280 1760 375 2.143E-12
1280 1840 375 2.053E-12
1280 1840 375 2.061E-12
1280 1920 375 1.971E-12
1280 1920 375 1.979E-12
1280 2000 375 1.900E-12
1280 400 375 4.539E-09
1280 400 375 4.554E-09
1280 480 375 1.272E-09
1280 560 375 4.096E-10
1280 560 375 4.110E-10
1280 640 375 1.493E-10
1280 720 375 6.188E-11
1280 800 375 2.899E-11
1280 960 375 9.657E-12
1360 1040 375 4.872E-12
1360 1040 375 4.894E-12
1360 1120 375 3.546E-12
1360 1120 375 3.558E-12
1360 1200 375 2.769E-12
1360 1200 375 2.773E-12
1360 1280 375 2.285E-12
1360 1360 375 2.245E-12
1360 1440 375 1.765E-12
1360 1440 375 1.776E-12
1360 1520 375 1.630E-12
1360 1520 375 1.630E-12
1360 1600 375 1.506E-12
1360 1600 375 1.507E-12
1360 1680 375 1.437E-12
1360 1760 375 1.353E-12
1360 1840 375 1.303E-12
1360 1840 375 1.315E-12
1360 1920 375 1.255E-12
1360 1920 375 1.257E-12
1360 2000 375 1.204E-12
1360 2000 375 1.211E-12
1360 400 375 4.555E-09
1360 400 375 4.571E-09
1360 480 375 1.258E-09
1360 480 375 1.261E-09
1360 560 375 4.001E-10
1360 640 375 1.424E-10
1360 640 375 1.439E-10
1360 720 375 5.692E-11
1360 720 375 5.716E-11
1360 800 375 2.558E-11
1360 800 375 2.595E-11
1360 880 375 1.303E-11
1360 960 375 7.532E-12
1440 1040 375 3.862E-12
1440 1120 375 2.641E-12
1440 1120 375 2.668E-12
1440 1200 375 1.996E-12
1440 1200 375 2.004E-12
1440 1280 375 1.608E-12
1440 1360 375 1.379E-12
1440 1360 375 1.380E-12
1440 1440 375 1.348E-12
1440 1520 375 1.091E-12
1440 1520 375 1.093E-12
1440 1600 375 1.013E-12
1440 1600 375 1.014E-12
1440 1680 375 9.539E-13
1440 1760 375 9.044E-13
1440 1760 375 9.082E-13
1440 1840 375 8.688E-13
1440 1920 375 8.281E-13
1440 1920 375 8.326E-13
1440 2000 375 8.015E-13
1440 2000 375 8.093E-13
1440 400 375 4.516E-09
1440 400 375 4.587E-09
1440 480 375 1.255E-09
1440 480 375 1.274E-09
1440 560 375 3.995E-10
1440 560 375 4.009E-10
1440 640 375 1.400E-10
1440 720 375 5.394E-11
1440 720 375 5.430E-11
1440 800 375 2.346E-11
1440 800 375 2.355E-11
1440 880 375 1.137E-11
1440 960 375 6.211E-12
1440 960 375 6.252E-12
1520 1040 375 3.165E-12
1520 1040 375 3.182E-12
1520 1120 375 2.090E-12
1520 1200 375 1.521E-12
1520 1200 375 1.531E-12
1520 1280 375 1.193E-12
1520 1360 375 9.914E-13
1520 1360 375 9.917E-13
1520 1440 375 8.611E-13
1520 1440 375 8.712E-13
1520 1520 375 8.498E-13
1520 1600 375 7.033E-13
1520 1600 375 7.076E-13
1520 1680 375 6.594E-13
1520 1760 375 6.258E-13
1520 1760 375 6.296E-13
1520 1840 375 6.000E-13
1520 1840 375 6.057E-13
1520 1920 375 5.791E-13
1520 2000 375 5.535E-13
1520 2000 375 5.545E-13
1520 400 375 4.575E-09
1520 400 375 4.608E-09
1520 480 375 1.270E-09
1520 480 375 1.276E-09
1520 560 375 3.959E-10
1520 560 375 3.964E-10
1520 640 375 1.381E-10
1520 640 375 1.392E-10
1520 720 375 5.312E-11
1520 800 375 2.214E-11
1520 800 375 2.230E-11
1520 880 375 1.035E-11
1520 960 375 5.364E-12
1520 960 375 5.428E-12
1600 1040 375 2.751E-12
1600 1040 375 2.752E-12
1600 1120 375 1.740E-12
1600 1120 375 1.743E-12
1600 1200 375 1.210E-12
1600 1280 375 9.397E-13
1600 1360 375 7.605E-13
1600 1360 375 7.618E-13
1600 1440 375 6.512E-13
1600 1440 375 6.534E-13
1600 1520 375 5.820E-13
1600 1520 375 5.848E-13
1600 1600 375 5.736E-13
1600 1680 375 4.898E-13
1600 1760 375 4.639E-13
1600 1760 375 4.690E-13
1600 1840 375 4.407E-13
1600 1840 375 4.458E-13
1600 1920 375 4.225E-13
1600 1920 375 4.259E-13
1600 2000 375 4.134E-13
1600 400 375 4.594E-09
1600 480 375 1.273E-09
1600 480 375 1.275E-09
1600 560 375 3.979E-10
1600 560 375 3.989E-10
1600 640 375 1.379E-10
1600 640 375 1.406E-10
1600 720 375 5.188E-11
1600 720 375 5.245E-11
1600 800 375 2.131E-11
1600 880 375 9.707E-12
1600 960 375 4.818E-12
1600 960 375 4.865E-12
1680 1040 375 2.477E-12
1680 1120 375 1.528E-12
1680 1200 375 1.039E-12
1680 1360 375 6.201E-13
1680 1440 375 5.295E-13
1680 1520 375 4.637E-13
1680 1600 375 4.295E-13
1680 1760 375 3.692E-13
1680 1840 375 3.553E-13
1680 1920 375 3.364E-13
1680 2000 375 3.281E-13
1680 400 375 4.578E-09
1680 400 375 4.667E-09
1680 480 375 1.282E-09
1680 560 375 3.990E-10
1680 560 375 4.017E-10
1680 640 375 1.394E-10
1680 720 375 5.174E-11
1680 800 375 2.104E-11
1680 960 375 4.549E-12
1760 1040 375 2.290E-12
1760 1040 375 2.325E-12
1760 1120 375 1.381E-12
1760 1120 375 1.382E-12
1760 1200 375 9.140E-13
1760 1200 375 9.252E-13
1760 1280 375 6.748E-13
1760 1360 375 5.328E-13
1760 1440 375 4.466E-13
1760 1440 375 4.472E-13
1760 1520 375 3.877E-13
1760 1520 375 3.938E-13
1760 1600 375 3.534E-13
1760 1600 375 3.547E-13
1760 1680 375 3.279E-13
1760 1760 375 3.244E-13
1760 1840 375 2.945E-13
1760 1840 375 2.952E-13
1760 1920 375 2.807E-13
1760 1920 375 2.812E-13
1760 2000 375 2.705E-13
1760 2000 375 2.715E-13
1760 400 375 4.577E-09
1760 400 375 4.584E-09
1760 480 375 1.274E-09
1760 480 375 1.277E-09
1760 560 375 4.000E-10
1760 640 375 1.393E-10
1760 640 375 1.397E-10
1760 720 375 5.130E-11
1760 720 375 5.158E-11
1760 800 375 2.093E-11
1760 800 375 2.100E-11
1760 880 375 9.053E-12
1760 960 375 4.346E-12
1840 1040 375 2.192E-12
1840 1120 375 1.282E-12
1840 1120 375 1.288E-12
1840 1200 375 8.359E-13
1840 1200 375 8.423E-13
1840 1280 375 6.076E-13
1840 1360 375 4.727E-13
1840 1360 375 4.801E-13
1840 1440 375 3.981E-13
1840 1520 375 3.447E-13
1840 1520 375 3.450E-13
1840 1600 375 3.122E-13
1840 1600 375 3.161E-13
1840 1680 375 2.856E-13
1840 1760 375 2.698E-13
1840 1760 375 2.717E-13
1840 1840 375 2.698E-13
1840 1920 375 2.458E-13
1840 1920 375 2.466E-13
1840 2000 375 2.384E-13
1840 2000 375 2.404E-13
1840 400 375 4.588E-09
1840 400 375 4.668E-09
1840 480 375 1.282E-09
1840 480 375 1.285E-09
1840 560 375 4.032E-10
1840 560 375 4.081E-10
1840 640 375 1.400E-10
1840 720 375 5.148E-11
1840 720 375 5.210E-11
1840 800 375 2.064E-11
1840 800 375 2.086E-11
1840 880 375 9.010E-12
1840 960 375 4.243E-12
1840 960 375 4.264E-12
1920 1040 375 2.136E-12
1920 1040 375 2.139E-12
1920 1120 375 1.218E-12
1920 1200 375 7.902E-13
1920 1200 375 7.979E-13
1920 1280 375 5.593E-13
1920 1360 375 4.346E-13
1920 1360 375 4.347E-13
1920 1440 375 3.658E-13
1920 1440 375 3.669E-13
1920 1520 375 3.138E-13
1920 1600 375 2.860E-13
1920 1600 375 2.879E-13
