1040  640  0.149600
1040  720  0.205100
1040  800  0.298100
1040  880  0.368600
1040  960  0.226100
1040  1040  0.312100
1040  1120  1.177500
1040  1200  0.933350
1040  1280  1.126500
1040  1360  1.310000
1040  1440  1.385000
1040  1520  1.526000
1040  1600  1.810000
1040  1680  2.644000
1040  1760  2.766000
1040  1840  2.932000
1040  1920  3.214000
1040  2000  3.545000
1120  400  0.179000
1120  480  0.260300
1120  560  0.160000
1120  640  0.188250
1120  720  0.346000
1120  800  0.252200
1120  880  0.222500
1120  960  0.264050
1120  1040  0.220300
1120  1120  0.514100
1120  1200  1.334500
1120  1280  1.587000
1120  1360  1.594500
1120  1440  1.950500
1120  1520  2.386000
1120  1600  2.645000
1120  1680  3.290500
1120  1760  3.270000
1120  1840  3.623000
1120  1920  3.781000
1120  2000  3.728000
1200  400  0.303350
1200  480  0.186900
1200  560  0.147700
1200  640  0.193450
1200  720  0.171500
1200  800  0.181300
1200  880  0.173550
1200  960  0.689200
1200  1040  0.316600
1200  1120  0.366200
1200  1200  0.514600
1200  1280  1.791000
1200  1360  1.915500
1200  1440  2.231000
1200  1520  3.019500
1200  1600  3.820500
1200  1680  4.229000
1200  1760  4.821500
1200  1840  5.333000
1200  1920  5.716000
1200  2000  7.889000
1280  400  0.298900
1280  480  0.324650
1280  560  0.284400
1280  640  0.256900
1280  720  0.157700
1280  800  0.354800
1280  880  0.295800
1280  960  0.222500
1280  1040  0.343800
1280  1120  0.394200
1280  1200  2.076000
1280  1280  1.171000
1280  1360  2.283000
1280  1440  3.088500
1280  1520  3.590500
1280  1600  4.150500
1280  1680  5.759500
1280  1760  6.838500
1280  1840  7.478000
1280  1920  9.222000
1280  2000  11.880000
1360  400  0.347100
1360  480  0.355800
1360  560  0.156600
1360  640  0.236700
1360  720  0.299500
1360  800  0.171900
1360  880  0.186100
1360  960  0.199600
1360  1040  0.290700
1360  1120  0.676900
1360  1200  0.946700
1360  1280  0.677400
1360  1360  1.099500
1360  1440  3.199000
1360  1520  4.054000
1360  1600  5.043000
1360  1680  6.629000
1360  1760  8.129000
1360  1840  9.395500
1360  1920  11.790000
1360  2000  19.490000
1440  400  0.411450
1440  480  0.447600
1440  560  0.347800
1440  640  0.292200
1440  720  0.156950
1440  800  0.363600
1440  880  0.348600
1440  960  0.316600
1440  1040  0.615100
1440  1120  0.522100
1440  1200  0.554400
1440  1280  0.879150
1440  1360  1.267500
1440  1440  2.258000
1440  1520  4.255500
1440  1600  5.744500
1440  1680  7.407500
1440  1760  9.517000
1440  1840  12.510000
1440  1920  18.580000
1440  2000  27.889999
1520  400  0.429700
1520  480  0.253600
1520  560  0.265400
1520  640  0.259700
1520  720  0.236200
1520  800  0.587300
1520  880  0.275500
1520  960  0.235800
1520  1040  0.355500
1520  1120  0.508600
1520  1200  0.700900
1520  1280  1.096000
1520  1360  1.412000
1520  1440  2.254000
1520  1520  3.639500
1520  1600  5.760500
1520  1680  7.754000
1520  1760  9.163500
1520  1840  12.395000
1520  1920  18.389999
1520  2000  21.600000
1600  400  0.326700
1600  480  0.364850
1600  560  0.450800
1600  640  0.206700
1600  720  0.210300
1600  800  0.339800
1600  880  0.309900
1600  960  0.486700
1600  1040  0.437800
1600  1120  0.551700
1600  1200  0.687700
1600  1280  0.973700
1600  1360  1.680000
1600  1440  2.180500
1600  1520  3.600500
1600  1600  4.950000
1600  1680  7.912500
1600  1760  9.459500
1600  1840  14.910000
1600  1920  19.799999
1600  2000  30.309999
1680  400  0.534500
1680  480  0.278200
1680  560  0.587750
1680  640  0.255900
1680  720  0.500000
1680  800  0.195600
1680  880  0.273500
1680  960  0.402300
1680  1040  0.457600
1680  1120  0.497600
1680  1200  0.835900
1680  1280  0.860050
1680  1360  1.354500
1680  1440  2.366500
1680  1520  3.101500
1680  1600  4.979500
1680  1680  6.967000
1680  1760  9.399000
1680  1840  15.532001
1680  1920  18.820000
1680  2000  34.459999
1760  400  0.407900
1760  480  0.303400
1760  560  0.357250
1760  640  0.251800
1760  720  0.256900
1760  800  0.178200
1760  880  0.256600
1760  960  0.221250
1760  1040  0.294700
1760  1120  0.450600
1760  1200  0.642100
1760  1280  1.062000
1760  1360  1.228000
1760  1440  2.374000
1760  1520  3.496000
1760  1600  5.556000
1760  1680  7.168000
1760  1760  8.679000
1760  1840  15.550000
1760  1920  15.410000
1760  2000  33.529999
1840  400  0.386350
1840  480  0.409350
1840  560  0.269600
1840  640  0.323300
1840  720  0.324000
1840  800  0.205950
1840  880  0.204500
1840  960  0.392100
1840  1040  0.393900
1840  1120  0.544800
1840  1200  1.027000
1840  1280  1.073000
1840  1360  2.068000
1840  1440  2.150000
1840  1520  3.401000
1840  1600  4.723000
1840  1680  8.478000
1840  1760  10.700000
1840  1840  13.550000
1840  1920  20.610001
1840  2000  30.910000
1920  400  0.588500
1920  480  0.320600
1920  560  0.284750
1920  640  0.199800
1920  720  0.269050
1920  800  0.263300
1920  880  0.203550
1920  960  0.259600
1920  1040  0.530400
1920  1120  0.488500
1920  1200  0.987000
1920  1280  1.127000
1920  1360  1.902000
1920  1440  2.115500
1920  1520  3.189000
1920  1600  5.635000
1920  1680  8.175000
1920  1760  12.840000
1920  1840  19.799999
1920  1920  18.840000
1920  2000  33.270000
2000  400  0.487800
2000  480  0.293650
2000  560  0.263150
2000  640  0.236100
2000  720  0.293200
2000  800  0.190550
2000  880  0.321400
2000  960  0.251050
2000  1040  0.506900
2000  1120  0.547000
2000  1200  1.182000
2000  1280  0.954000
2000  1360  1.490000
2000  1440  2.310000
2000  1520  3.716000
2000  1600  5.100000
2000  1680  8.390000
2000  1760  11.630000
2000  1840  17.150000
2000  1920  28.990000
2000  2000  25.580000
