    10.000    100.000     10.000      1.0      0.000    170.900   130.67        201.22    38.53         75.28      249.51    266.07    234.74    222.37     28.07     27.55    -27.19    -47.52    100.11    231.70    238.03     83.34     45.99    -54.01   -180.78    135.39    248.03    171.28     58.10     89.95    146.27    132.67   235.10   319.87  -180.31   155.65
    10.000    110.000     10.000      1.0      0.000    170.900   145.43        219.27    42.44         82.98      272.24    289.99    257.21    242.79     42.24     41.83    -32.50    -56.40    101.90    253.18    258.55     89.16     48.31    -61.47   -192.56    152.58    269.39    185.50     60.65     95.70    159.41    150.28   256.15   336.94  -192.42   171.18
    10.000    120.000     10.000      1.0      0.000    170.900   159.82        237.12    46.42         90.73      294.96    313.81    279.27    262.90     53.62     53.23    -37.54    -65.26    103.28    274.02    278.83     95.12     50.91    -69.26   -204.41    169.41    290.53    200.31     63.33    101.52    172.51    167.28   276.89   354.11  -204.54   186.54
    10.000    130.000     10.000      1.0      0.000    170.900   173.76        254.96    50.36         98.42      317.41    337.34    300.98    282.77     63.75     63.38    -42.32    -74.01    104.43    295.09    298.88    101.22     53.76    -77.20   -216.16    185.72    311.46    215.51     66.11    107.42    185.41    183.65   297.34   371.17  -216.48   201.61
    10.000    140.000     10.000      1.0      0.000    170.900   187.54        272.73    54.36        106.12      339.77    360.77    322.71    302.71     73.06     72.68    -46.96    -82.73    105.42    315.81    318.97    107.36     56.76    -85.29   -228.00    201.78    332.50    231.25     68.99    113.36    198.32    199.73   317.77   388.51  -228.46   216.61
    10.000    150.000     10.000      1.0      0.000    170.900   201.12        290.39    58.33        113.86      362.22    384.20    344.37    322.47     81.87     81.48    -51.45    -91.44    106.29    336.45    338.95    113.58     59.91    -93.51   -239.86    217.58    353.57    247.27     71.96    119.35    211.16    215.51   338.12   405.95  -240.43   231.49
    10.000    160.000     10.000      1.0      0.000    170.900   214.60        307.71    62.37        121.62      384.13    407.15    365.47    342.03     90.28     89.91    -55.90   -100.14    107.05    356.68    358.86    119.81     63.13   -101.82   -251.80    233.20    374.15    263.22     75.00    125.39    224.02    231.09   358.10   423.28  -252.45   246.33
    10.000    170.000     10.000      1.0      0.000    170.900   227.74        324.76    66.45        129.40      406.35    430.34    386.67    361.51     98.45     98.04    -60.31   -108.78    107.74    377.03    378.43    126.11     66.45   -110.16   -263.58    248.43    394.88    279.50     78.10    131.45    236.63    246.27   378.21   440.76  -264.29   260.86
    10.000    180.000     10.000      1.0      0.000    170.900   240.35        342.58    70.52        137.21      428.40    453.30    407.30    381.01    106.38    106.00    -64.64   -117.35    108.35    397.27    398.10    132.43     69.88   -118.48   -275.03    263.11    415.11    295.77     81.26    137.54    248.78    260.90   398.24   457.97  -275.78   274.95
    10.000    190.000     10.000      1.0      0.000    170.900   252.96        359.60    74.55        144.96      450.20    476.08    428.30    400.21    114.22    113.79    -68.87   -125.87    108.93    417.29    417.55    138.83     73.35   -126.79   -286.55    277.77    435.73    312.15     84.47    143.69    261.00    275.49   418.04   475.38  -287.34   289.08
    10.000    200.000     10.000      1.0      0.000    170.900   265.73        376.93    78.61        152.79      471.57    498.46    449.20    419.27    121.88    121.46    -73.12   -134.45    109.46    436.96    437.02    145.22     76.84   -135.20   -298.28    292.53    456.29    328.24     87.73    149.89    273.41    290.19   437.51   492.70  -299.10   303.38
    10.000    210.000     10.000      1.0      0.000    170.900   277.90        393.60    82.69        160.59      493.57    521.28    469.56    438.42    129.45    128.99    -77.35   -142.93    109.92    456.92    456.21    151.67     80.39   -143.54   -309.58    306.72    476.35    344.88     91.03    156.08    285.29    304.31   457.29   510.14  -310.41   317.14
    10.000    220.000     10.000      1.0      0.000    170.900   290.32        410.84    86.83        168.43      514.48    543.20    490.12    457.48    136.94    136.46    -81.60   -151.46    110.35    476.68    475.51    158.12     83.94   -151.94   -321.14    321.11    496.63    361.44     94.36    162.34    297.43    318.62   476.86   527.60  -321.98   331.14
    10.000    230.000     10.000      1.0      0.000    170.900   302.75        428.17    90.87        176.21      536.40    565.92    510.54    476.48    144.34    143.85    -85.76   -159.93    110.77    496.33    494.74    164.60     87.51   -160.29   -332.75    335.48    516.79    377.94     97.73    168.62    309.61    332.92   496.34   545.11  -333.59   345.16
    10.000    240.000     10.000      1.0      0.000    170.900   314.91        444.36    95.02        184.08      557.77    588.20    531.18    495.55    151.67    151.17    -89.99   -168.43    111.14    515.65    514.08    171.09     91.12   -168.70   -344.19    349.60    537.19    394.66    101.13    174.93    321.56    346.96   515.98   562.68  -345.04   358.96
    10.000    250.000     10.000      1.0      0.000    170.900   326.89        461.46    99.17        191.90      579.20    610.32    551.12    514.19    158.96    158.44    -94.21   -176.86    111.49    535.31    533.10    177.60     94.73   -177.05   -355.50    363.52    556.91    410.90    104.54    181.25    333.34    360.81   534.98   579.88  -356.35   372.60
    10.000    260.000     10.000      1.0      0.000    170.900   338.88        478.43   103.34        199.77      600.39    632.17    571.70    532.97    166.19    165.65    -98.43   -185.32    111.82    554.74    552.14    184.12     98.35   -185.43   -366.86    377.44    577.28    427.65    107.98    187.59    345.16    374.65   554.62   597.35  -367.71   386.26
    10.000    270.000     10.000      1.0      0.000    170.900   351.00        494.97   107.52        207.63      621.43    654.18    591.68    551.76    173.36    172.81   -102.66   -193.78    112.13    574.29    571.04    190.64    101.97   -193.82   -378.37    391.47    597.08    444.00    111.43    193.95    357.12    388.59   573.65   614.83  -379.21   400.03
    10.000    280.000     10.000      1.0      0.000    170.900   362.60        511.73   111.72        215.53      643.61    677.19    611.73    570.28    180.49    179.93   -106.89   -202.21    112.42    593.51    589.84    197.17    105.62   -202.19   -389.44    405.00    616.96    460.30    114.90    200.32    368.58    402.04   592.72   632.10  -390.28   413.34
    10.000    290.000     10.000      1.0      0.000    170.900   374.22        528.39   115.92        223.38      663.90    698.55    631.77    588.95    187.61    187.03   -111.11   -210.59    112.69    612.80    608.76    203.72    109.27   -210.52   -400.58    418.55    636.82    476.90    118.40    206.71    380.09    415.52   611.86   649.53  -401.40   426.69
    10.000    300.000     10.000      1.0      0.000    170.900   386.18        544.58   120.10        231.30      685.31    720.89    651.89    607.44    194.71    194.11   -115.32   -219.05    112.94    632.09    627.64    210.29    112.93   -218.93   -412.02    432.41    656.79    493.32    121.91    213.14    391.93    429.29   631.00   666.86  -412.84   440.35
    10.000    310.000     10.000      1.0      0.000    170.900   397.95        561.31   124.27        239.14      706.31    742.83    671.73    625.88    201.74    201.15   -119.50   -227.42    113.19    650.97    646.48    216.83    116.58   -227.25   -423.32    446.07    676.49    509.64    125.43    219.57    403.59    442.88   650.10   684.28  -424.12   453.84
    10.000    320.000     10.000      1.0      0.000    170.900   409.58        577.67   128.48        247.05      727.64    765.09    691.87    644.57    208.77    208.13   -123.71   -235.84    113.41    670.50    665.33    223.40    120.22   -235.63   -434.53    459.61    696.49    526.22    128.97    225.98    415.13    456.33   669.13   701.98  -435.32   467.20
    10.000    330.000     10.000      1.0      0.000    170.900   420.99        595.01   132.66        254.89      748.47    786.82    711.38    662.97    215.79    215.14   -127.90   -244.17    113.64    689.16    683.95    229.99    123.88   -243.91   -445.54    472.93    715.88    542.39    132.51    232.45    426.47    469.57   687.96   719.33  -446.32   480.37
    10.000    340.000     10.000      1.0      0.000    170.900   432.64        611.26   136.94        262.86      769.58    808.86    731.40    681.41    222.74    222.08   -132.17   -252.62    113.84    708.45    702.61    236.54    127.53   -252.33   -456.80    486.46    735.77    558.84    136.06    238.87    438.04    483.02   706.81   736.90  -457.56   493.75
